article_id,caption,image_path
0686997004,women's Melange Light Pink Hoodie,0686997004.jpg
0686997007,women's Front print Light Yellow Hoodie,0686997007.jpg
0686998003,women's Front print Grey T-shirt,0686998003.jpg
0687011002,women's All over pattern Dark Blue Dress,0687011002.jpg
0687016002,women's Sequin Black Sweater,0687016002.jpg
0687016004,women's Embroidery Grey Sweater,0687016004.jpg
0687022002,Check Grey Trousers for male,0687022002.jpg
0687025002,Check Grey Blazer for male,0687025002.jpg
0687033001,women's Solid Dark Grey Swimwear bottom,0687033001.jpg
0687033002,women's All over pattern Dark Purple Swimwear bottom,0687033002.jpg
0687034001,women's Solid Dark Grey Bikini top,0687034001.jpg
0687034002,women's All over pattern Dark Purple Bikini top,0687034002.jpg
0687034007,women's Other structure Green Bikini top,0687034007.jpg
0687034009,women's All over pattern Dark Red Bikini top,0687034009.jpg
0687034010,women's Solid Yellow Bikini top,0687034010.jpg
0687034015,women's All over pattern Off White Bikini top,0687034015.jpg
0687034022,women's All over pattern Off White Bikini top,0687034022.jpg
0687034023,women's Solid Red Bikini top,0687034023.jpg
0687034024,women's Solid Red Bikini top,0687034024.jpg
0687036003,women's Melange Light Pink T-shirt,0687036003.jpg
0687036005,women's Solid Dark Blue T-shirt,0687036005.jpg
0687036007,women's Solid Greenish Khaki T-shirt,0687036007.jpg
0687036008,women's Stripe White T-shirt,0687036008.jpg
0687036009,women's Solid Black T-shirt,0687036009.jpg
0687036010,women's Solid White T-shirt,0687036010.jpg
0687036011,women's Melange Grey T-shirt,0687036011.jpg
0687041001,women's Solid White T-shirt,0687041001.jpg
0687041002,women's Solid Black T-shirt,0687041002.jpg
0687044001,women's Solid Black Sweater,0687044001.jpg
0687044002,women's Solid Greenish Khaki Sweater,0687044002.jpg
0687044006,women's Dot White Sweater,0687044006.jpg
0687061002,women's Other structure Black Leggings,0687061002.jpg
0687069001,women's Solid White T-shirt,0687069001.jpg
0687069002,women's Solid Black T-shirt,0687069002.jpg
0687069003,women's Solid Greenish Khaki T-shirt,0687069003.jpg
0687069004,women's Solid Dark Red T-shirt,0687069004.jpg
0687106001,women's Lace Dark Blue Dress,0687106001.jpg
0687106002,women's Lace Red Dress,0687106002.jpg
0687114001,women's Solid White Shirt,0687114001.jpg
0687114002,women's Solid Dark Beige Shirt,0687114002.jpg
0687169001,women's Solid Pink Coat,0687169001.jpg
0687169002,women's Solid Dark Red Coat,0687169002.jpg
0687207001,women's All over pattern Dark Blue Dress,0687207001.jpg
0687207002,women's Solid Dark Green Dress,0687207002.jpg
0687254001,Colour blocking Red Jacket for male,0687254001.jpg
0687259003,Solid Dark Blue Hoodie for male,0687259003.jpg
0687260001,women's Solid Red Sweater,0687260001.jpg
0687260002,women's Solid Black Sweater,0687260002.jpg
0687260003,women's Melange Dark Blue Sweater,0687260003.jpg
0687270001,Solid Black Sweater,0687270001.jpg
0687270002,Solid Beige Sweater,0687270002.jpg
0687270003,Solid Red Sweater,0687270003.jpg
0687270009,Solid White Sweater,0687270009.jpg
0687270010,Solid Greenish Khaki Sweater,0687270010.jpg
0687302001,women's Denim Light Blue Shorts,0687302001.jpg
0687304001,women's Solid Red Blouse,0687304001.jpg
0687304002,women's Dot Dark Blue Blouse,0687304002.jpg
0687304003,women's All over pattern Off White Blouse,0687304003.jpg
0687331005,Solid White Hoodie,0687331005.jpg
0687331006,Solid Dark Blue Hoodie,0687331006.jpg
0687335001,Solid Red Sweater,0687335001.jpg
0687335002,Solid Black Sweater,0687335002.jpg
0687338001,Stripe Dark Blue Top for male,0687338001.jpg
0687338002,Stripe Dark Blue Top for male,0687338002.jpg
0687364001,women's Solid White Blouse,0687364001.jpg
0687365001,Placement print Dark Blue Sweater,0687365001.jpg
0687365002,Placement print Light Pink Sweater,0687365002.jpg
0687371001,women's Other structure Red Sweater,0687371001.jpg
0687371002,women's Other structure Off White Sweater,0687371002.jpg
0687399002,Solid White Top,0687399002.jpg
0687399003,Solid Black Top,0687399003.jpg
0687399004,Solid Greenish Khaki Top,0687399004.jpg
0687424001,women's All over pattern Dark Blue Dress,0687424001.jpg
0687424002,women's Solid Dark Green Dress,0687424002.jpg
0687424003,women's Solid Black Dress,0687424003.jpg
0687424005,women's All over pattern Black Dress,0687424005.jpg
0687424007,women's Stripe Black Dress,0687424007.jpg
0687426001,women's Solid Dark Blue T-shirt,0687426001.jpg
0687426002,women's Solid Light Pink T-shirt,0687426002.jpg
0687427001,Solid Black Sweater,0687427001.jpg
0687427002,Solid Light Pink Sweater,0687427002.jpg
0687510001,Solid Black Trousers for male,0687510001.jpg
0687518001,Melange Dark Grey T-shirt for male,0687518001.jpg
0687524001,Solid Black Cardigan,0687524001.jpg
0687524002,Solid Dark Red Cardigan,0687524002.jpg
0687524003,Melange Light Pink Cardigan,0687524003.jpg
0687524004,Melange Yellow Cardigan,0687524004.jpg
0687524007,Solid Greenish Khaki Cardigan,0687524007.jpg
0687524009,Melange Light Beige Cardigan,0687524009.jpg
0687524010,Solid Dark Green Cardigan,0687524010.jpg
0687524011,Melange Yellow Cardigan,0687524011.jpg
0687524012,Solid Black Cardigan,0687524012.jpg
0687524013,Melange Light Pink Cardigan,0687524013.jpg
0687524014,Solid Dark Red Cardigan,0687524014.jpg
0687524015,Solid Green Cardigan,0687524015.jpg
0687524016,Melange Light Grey Cardigan,0687524016.jpg
0687524018,Melange Dark Red Cardigan,0687524018.jpg
0687524019,Solid Dark Pink Cardigan,0687524019.jpg
0687524020,Solid Light Beige Cardigan,0687524020.jpg
0687535001,women's Solid Black Trousers,0687535001.jpg
0687539002,women's Lace Black Dress,0687539002.jpg
0687539003,women's Lace Dark Blue Dress,0687539003.jpg
0687542002,women's Jacquard Black Blazer,0687542002.jpg
0687571004,women's Solid Black Dress,0687571004.jpg
0687571005,women's Solid Dark Pink Dress,0687571005.jpg
0687571007,women's Solid Greenish Khaki Dress,0687571007.jpg
0687584001,women's Solid Black Jumpsuit/Playsuit,0687584001.jpg
0687586001,Placement print Red Vest top,0687586001.jpg
0687586002,Placement print Dark Blue Vest top,0687586002.jpg
0687600001,women's Solid White T-shirt,0687600001.jpg
0687600002,women's Solid Dark Grey T-shirt,0687600002.jpg
0687601001,women's Front print Light Grey Sweater,0687601001.jpg
0687601002,women's Front print White Sweater,0687601002.jpg
0687601003,women's Front print Dark Grey Sweater,0687601003.jpg
0687601004,women's Front print Yellow Sweater,0687601004.jpg
0687601008,women's Solid White Sweater,0687601008.jpg
0687601009,women's Solid Dark Blue Sweater,0687601009.jpg
0687602001,women's Solid Dark Grey Vest top,0687602001.jpg
0687602003,women's Stripe Dark Blue Vest top,0687602003.jpg
0687602007,women's Solid Off White Vest top,0687602007.jpg
0687602008,women's Solid Greenish Khaki Vest top,0687602008.jpg
0687629001,women's All over pattern Black Trousers,0687629001.jpg
0687635001,Solid Black Shorts for male,0687635001.jpg
0687635002,Melange Grey Shorts for male,0687635002.jpg
0687635003,Solid Dark Blue Shorts for male,0687635003.jpg
0687635004,Melange Dark Grey Shorts for male,0687635004.jpg
0687635005,Solid Greenish Khaki Shorts for male,0687635005.jpg
0687635008,Solid Beige Shorts for male,0687635008.jpg
0687635010,Melange Grey Shorts for male,0687635010.jpg
0687635016,Solid Greenish Khaki Shorts for male,0687635016.jpg
0687635017,Solid Dark Blue Shorts for male,0687635017.jpg
0687635018,Solid Light Orange Shorts for male,0687635018.jpg
0687635019,Solid Dark Beige Shorts for male,0687635019.jpg
0687635020,Solid Grey Shorts for male,0687635020.jpg
0687635021,Solid White Shorts for male,0687635021.jpg
0687635022,Solid Orange Shorts for male,0687635022.jpg
0687682007,women's Solid Grey Dress,0687682007.jpg
0687702001,Solid Black Cardigan for male,0687702001.jpg
0687702003,Melange Dark Blue Cardigan for male,0687702003.jpg
0687704001,women's Denim Black Trousers,0687704001.jpg
0687704002,women's Denim Blue Trousers,0687704002.jpg
0687704009,women's Denim Light Blue Trousers,0687704009.jpg
0687704012,women's Denim Black Trousers,0687704012.jpg
0687704015,women's Denim Light Beige Trousers,0687704015.jpg
0687704019,women's Denim Dark Blue Trousers,0687704019.jpg
0687704022,women's Denim Light Blue Trousers,0687704022.jpg
0687704027,women's Denim Grey Trousers,0687704027.jpg
0687704028,women's Denim Dark Blue Trousers,0687704028.jpg
0687704030,women's Denim Dark Blue Trousers,0687704030.jpg
0687704031,women's Denim Light Grey Trousers,0687704031.jpg
0687704039,women's Denim Black Trousers,0687704039.jpg
0687704040,women's Denim Blue Trousers,0687704040.jpg
0687707002,Solid Black Sweater for male,0687707002.jpg
0687707003,Melange Grey Sweater for male,0687707003.jpg
0687707004,Melange Dark Blue Sweater for male,0687707004.jpg
0687707005,Melange Dark Blue Sweater for male,0687707005.jpg
0687712001,Stripe Off White Sweater for male,0687712001.jpg
0687720001,Application/3D Black Trousers,0687720001.jpg
0687720002,Application/3D Dark Blue Trousers,0687720002.jpg
0687720003,Application/3D Light Grey Trousers,0687720003.jpg
0687722001,Check Red Trousers,0687722001.jpg
0687725002,women's Lace White Top,0687725002.jpg
0687725003,women's Lace Black Top,0687725003.jpg
0687734001,Solid White Shirt for male,0687734001.jpg
0687734004,Stripe Blue Shirt for male,0687734004.jpg
0687734005,Solid Green Shirt for male,0687734005.jpg
0687734011,Solid Dark Blue Shirt for male,0687734011.jpg
0687734012,Solid Dark Blue Shirt for male,0687734012.jpg
0687734014,Check Dark Blue Shirt for male,0687734014.jpg
0687753001,women's Solid Black Vest top,0687753001.jpg
0687753002,women's Solid White Vest top,0687753002.jpg
0687753004,Solid Greenish Khaki Vest top,0687753004.jpg
0687756002,women's Solid Light Beige Dress,0687756002.jpg
0687821001,women's All over pattern Black Dress,0687821001.jpg
0687821002,women's Embroidery Black Dress,0687821002.jpg
0687852002,women's Solid Black Trousers,0687852002.jpg
0687856001,women's Denim Blue Jacket,0687856001.jpg
0687856003,women's Denim Light Blue Jacket,0687856003.jpg
0687869002,women's Solid Red Dress,0687869002.jpg
0687921001,women's Melange Black T-shirt,0687921001.jpg
0687921002,women's Melange Grey T-shirt,0687921002.jpg
0687934001,Solid Black Sweater,0687934001.jpg
0687934002,Solid Pink Sweater,0687934002.jpg
0687940003,women's All over pattern Off White T-shirt,0687940003.jpg
0687940004,women's All over pattern Dark Beige T-shirt,0687940004.jpg
0687948001,Solid Black Hoodie,0687948001.jpg
0687948002,Solid Light Orange Hoodie,0687948002.jpg
0687948003,Solid Beige Hoodie,0687948003.jpg
0687948004,Solid Light Orange Hoodie,0687948004.jpg
0687948005,Solid Dark Yellow Hoodie,0687948005.jpg
0687948009,Solid Beige Hoodie,0687948009.jpg
0687948010,Solid Greenish Khaki Hoodie,0687948010.jpg
0687965001,women's Placement print Black Leggings,0687965001.jpg
0687969001,Melange Dark Grey Sweater for male,0687969001.jpg
0687982001,Other structure Red Sweater for male,0687982001.jpg
0687982004,Other structure Black Sweater for male,0687982004.jpg
0687997002,Solid Dark Blue Shirt for male,0687997002.jpg
0688105002,women's Denim Black Skirt,0688105002.jpg
0688105003,women's Denim Dark Blue Skirt,0688105003.jpg
0688105004,women's Denim Blue Skirt,0688105004.jpg
0688105007,women's Denim Dark Blue Skirt,0688105007.jpg
0688105008,women's Denim Light Blue Skirt,0688105008.jpg
0688105010,women's Denim Grey Skirt,0688105010.jpg
0688105011,women's Denim Black Skirt,0688105011.jpg
0688105012,women's Denim Blue Skirt,0688105012.jpg
0688105013,women's Denim Light Blue Skirt,0688105013.jpg
0688105016,women's Denim Blue Skirt,0688105016.jpg
0688127001,women's All over pattern Dark Red Dress,0688127001.jpg
0688223001,women's Solid Dark Blue Trousers,0688223001.jpg
0688246003,women's Solid Light Purple Bodysuit,0688246003.jpg
0688262001,Solid White T-shirt for male,0688262001.jpg
0688262002,Solid Black T-shirt for male,0688262002.jpg
0688276001,Solid Black Trousers for male,0688276001.jpg
0688276004,Solid Dark Green Trousers for male,0688276004.jpg
0688323001,Colour blocking Light Beige Hoodie for male,0688323001.jpg
0688323002,Colour blocking Greenish Khaki Hoodie for male,0688323002.jpg
0688323006,Solid Black Hoodie for male,0688323006.jpg
0688326001,Solid Dark Blue Jacket for male,0688326001.jpg
0688326005,Solid Dark Beige Jacket for male,0688326005.jpg
0688326007,Solid Dark Orange Jacket for male,0688326007.jpg
0688326010,Solid Black Jacket for male,0688326010.jpg
0688326014,Solid Greenish Khaki Jacket for male,0688326014.jpg
0688326015,Solid Beige Jacket for male,0688326015.jpg
0688326018,Solid Dark Blue Jacket for male,0688326018.jpg
0688326019,Solid Dark Green Jacket for male,0688326019.jpg
0688326021,Solid Black Jacket for male,0688326021.jpg
0688341001,women's Solid Black T-shirt,0688341001.jpg
0688341002,women's Solid Light Beige T-shirt,0688341002.jpg
0688341004,women's Solid Light Beige T-shirt,0688341004.jpg
0688366001,women's Solid Dark Purple Shirt,0688366001.jpg
0688385003,women's Solid Light Blue Trousers,0688385003.jpg
0688411001,women's Solid Dark Grey Coat,0688411001.jpg
0688430001,Denim Dark Grey Trousers for male,0688430001.jpg
0688430002,Denim Dark Blue Trousers for male,0688430002.jpg
0688430003,Denim Black Trousers for male,0688430003.jpg
0688430004,Denim Blue Trousers for male,0688430004.jpg
0688430005,Denim Blue Trousers for male,0688430005.jpg
0688430008,Denim Light Blue Trousers for male,0688430008.jpg
0688430014,Denim Dark Grey Trousers for male,0688430014.jpg
0688432001,women's Solid Black Leggings,0688432001.jpg
0688448001,women's Solid Black Shirt,0688448001.jpg
0688448002,women's Solid Dark Green Shirt,0688448002.jpg
0688448003,women's Solid Yellow Shirt,0688448003.jpg
0688463001,women's Solid Black Vest top,0688463001.jpg
0688463003,women's Solid Black Vest top,0688463003.jpg
0688474001,women's Solid Black Dress,0688474001.jpg
0688474003,women's Solid Dark Red Dress,0688474003.jpg
0688474004,Solid Dark Pink Dress,0688474004.jpg
0688474005,women's Solid Dark Red Dress,0688474005.jpg
0688498001,women's Embroidery White Blouse,0688498001.jpg
0688508001,women's Solid Turquoise Dress,0688508001.jpg
0688508002,women's Solid Pink Dress,0688508002.jpg
0688508004,women's Solid Dark Red Dress,0688508004.jpg
0688508005,women's Embroidery Black Dress,0688508005.jpg
0688537001,women's Other structure Red Swimwear bottom,0688537001.jpg
0688537004,women's Other structure Black Swimwear bottom,0688537004.jpg
0688537005,women's Stripe Dark Blue Swimwear bottom,0688537005.jpg
0688537010,women's Other structure White Swimwear bottom,0688537010.jpg
0688537011,women's Other structure Dark Green Swimwear bottom,0688537011.jpg
0688537012,women's All over pattern Black Swimwear bottom,0688537012.jpg
0688537017,women's Other structure Yellowish Brown Swimwear bottom,0688537017.jpg
0688537019,women's All over pattern White Swimwear bottom,0688537019.jpg
0688537020,women's Other structure Off White Swimwear bottom,0688537020.jpg
0688537021,women's Other structure Red Swimwear bottom,0688537021.jpg
0688537026,women's Other structure Light Yellow Swimwear bottom,0688537026.jpg
0688537029,women's All over pattern Other Pink Swimwear bottom,0688537029.jpg
0688537035,women's Other structure Light Green Swimwear bottom,0688537035.jpg
0688537036,women's Other structure Light Purple Swimwear bottom,0688537036.jpg
0688545001,women's Solid Black Boots,0688545001.jpg
0688558001,Solid Black Top,0688558001.jpg
0688558002,Solid White Top,0688558002.jpg
0688558004,Stripe White Top,0688558004.jpg
0688558006,Solid Dark Red Top,0688558006.jpg
0688558007,Stripe Red Top,0688558007.jpg
0688558008,Solid Dark Yellow Top,0688558008.jpg
0688558010,Melange Grey Top,0688558010.jpg
0688558011,Solid Beige Top,0688558011.jpg
0688558012,Stripe Dark Pink Top,0688558012.jpg
0688558018,Stripe Dark Yellow Top,0688558018.jpg
0688558021,Solid Light Orange Top,0688558021.jpg
0688558022,Stripe Grey Top,0688558022.jpg
0688558025,Stripe Light Orange Top,0688558025.jpg
0688605001,Solid Black Sweater,0688605001.jpg
0688605002,Melange Grey Sweater,0688605002.jpg
0688605003,Solid Yellow Sweater,0688605003.jpg
0688605004,Solid Light Orange Sweater,0688605004.jpg
0688605005,Melange Light Beige Sweater,0688605005.jpg
